resourceId	address	city	country	postalCode	state	use
c4ba1e7e-1b06-4e0d-983e-fa8f7904dd64	Empress Mine, Kwekwe, Midlands Province, ZW	Kwekwe		ZW	Midlands Province	work
30c8079d-97a7-49b5-9cc2-4996b48dffb6	Redcliff, Kwekwe, Midlands Province, ZW	Kwekwe		ZW	Midlands Province	
fe1ed972-0fdc-4a98-86fe-e8b7af752a72	Redcliff, Kwekwe, Midlands Province, ZW	Kwekwe		ZW	Midlands Province	work
26711580-f61b-4d22-819c-6f00cd763f24	Kwekwe, Midlands Province, ZW	Kwekwe		ZW	Midlands Province	
60e98fa7-ce98-40e3-9ac0-953285d97923	Kwekwe, Midlands Province, ZW	Kwekwe		ZW	Midlands Province	work
d1288d38-44a7-4f9a-bc09-d89519cdf2d9	Halfway House, Hwange, Matabeleland North Province, ZW	Hwange		ZW	Matabeleland North Province	
937acceb-324b-42ca-8f6b-e20ad5626e86	Doma, Makonde, Mashonaland West Province, ZW	Makonde		ZW	Mashonaland West Province	
766fb7ba-44bf-4e8b-9c65-3611a25f0210	Kadoma, Mashonaland West Province, ZW	Kadoma		ZW	Mashonaland West Province	
3b91755f-ce5a-4448-b4bb-1c70ab3af393	Zimbara, Makonde, Mashonaland West Province, ZW	Makonde		ZW	Mashonaland West Province	
c9a59297-4fff-4b58-ad19-4d64cfcc6d20	Makonde, Mashonaland West Province, ZW	Makonde		ZW	Mashonaland West Province	work
5d54d21a-199d-4142-ae6a-8d78cf55efe9	Chinhoyi, Makonde, Mashonaland West Province, ZW	Makonde		ZW	Mashonaland West Province	
c11e9873-638f-42e3-841d-bd9ff4822fd4	Zvimba, Mashonaland West Province, ZW	Zvimba		ZW	Mashonaland West Province	work
55f69883-41cb-43fe-979a-64b44563a235	Chinhoyi, Makonde, Mashonaland West Province, ZW	Makonde		ZW	Mashonaland West Province	
46742195-f9cc-4d52-95ac-f07c79626a44	Chinhoyi, Makonde, Mashonaland West Province, ZW	Makonde		ZW	Mashonaland West Province	work
f3c04e9c-73fa-441c-b9ca-33b145d23c32	Headlands, Makoni, Manicaland Province, ZW	Makoni		ZW	Manicaland Province	
08afeb40-3ff5-414f-99d9-b8d67ec97c25	Mutasa, Manicaland Province, ZW	Mutasa		ZW	Manicaland Province	work
205df68f-4a99-4794-907b-9c9d63d114e1	Makonis, Makoni, Manicaland Province, ZW	Makoni		ZW	Manicaland Province	
e1313ec0-30f5-4edd-b9b2-083a0008f04a	Rugoyi, Mutasa, Manicaland Province, ZW	Mutasa		ZW	Manicaland Province	work
03af9dde-9b7f-49e6-87fa-9b5bf5d7fedb	Tsungwisi, Mutare, Manicaland Province, ZW	Mutare		ZW	Manicaland Province	work
968aac08-4fc8-4687-acfc-f42afebda91c	Chikore, Makoni, Manicaland Province, ZW	Makoni		ZW	Manicaland Province	work
6f297d1c-0472-4cd1-8c60-7e1872bb63fe	Makoni, Manicaland Province, ZW	Makoni		ZW	Manicaland Province	work
7862fdd0-59d3-4ac5-9ae5-b1940ca8458e	Rusape, Makoni, Manicaland Province, ZW	Makoni		ZW	Manicaland Province	
b6a7baf6-6500-4614-8cd3-6e79d28a3c1e	Rukweza, Makoni, Manicaland Province, ZW	Makoni		ZW	Manicaland Province	work
aa61d270-fc3b-4db8-ba26-a18c431342be	Legion Mine, Matobo, Matabeleland South Province, ZW	Matobo		ZW	Matabeleland South Province	
27d04cb9-36e1-4517-ba8a-bed20873825f	Chiendambuya, Makoni, Manicaland Province, ZW	Makoni		ZW	Manicaland Province	work
a32c105b-0f00-4c44-ad19-f247fc762fb1	Kezi, Matobo, Matabeleland South Province, ZW	Matobo		ZW	Matabeleland South Province	work
e72faf4f-1697-4215-9427-243a5ce770ec	Legion Mine, Matobo, Matabeleland South Province, ZW	Matobo		ZW	Matabeleland South Province	
8f533b02-1245-46c0-b949-20f87e8e9428	Matobo, Matabeleland South Province, ZW	Matobo		ZW	Matabeleland South Province	work
25e252fd-2f2e-40ce-a680-23f75e8783c7	27 Antwerp Rd, Marondera, ZW	27 Antwerp Rd		ZW	Marondera	
570cc3bf-c873-4e1f-bae6-81d778fb911c	Wedza Road, Wedza Road, ZW			ZW	Wedza Road	
2b213574-5166-4851-bd18-35835bada4b5	Cnr. 3rd, 1st St, Marondera, ZW	1st St		ZW	Marondera	
3bca86c7-d301-4f3b-99f2-cb8030e54af4	Jirira, Marondera, Mashonaland East Province, ZW	Marondera		ZW	Mashonaland East Province	
8b9bd325-4bf8-4d84-92f0-9fcee2472eae	Marondera, Mashonaland East Province, ZW	Marondera		ZW	Mashonaland East Province	work
69d8a9b7-0a5b-4d14-b960-c7d2b5e08210	Hwange, Matabeleland North Province, ZW	Hwange		ZW	Matabeleland North Province	work
a5cd740d-b7a1-432c-99f9-c1b60696b3fe	Stadium Rd, Hwange, ZW	Stadium Rd		ZW	Hwange	
e409dc35-e545-4703-9e9a-09b22d3ddc50	Hwange, Matabeleland North Province, ZW	Hwange		ZW	Matabeleland North Province	work
cdbca29c-ad65-4d08-a799-c16aad843cbd	Hwange, Matabeleland North Province, ZW	Hwange		ZW	Matabeleland North Province	work
b4184f87-e734-4f78-b0b7-b62bb1721544	Hwange, Matabeleland North Province, ZW	Hwange		ZW	Matabeleland North Province	work
695df0b2-49f5-460f-9f24-49d544d9cfad	Victoria Falls, Hwange, Matabeleland North Province, ZW	Hwange		ZW	Matabeleland North Province	
800dfc02-c33b-49c6-8bcd-e361a287353c	Hwange, Matabeleland North Province, ZW	Hwange		ZW	Matabeleland North Province	work
6a0a3b9b-7259-46df-b24c-dbf16831e4e9	Gwayi River Farms, Hwange, Matabeleland North Province, ZW	Hwange		ZW	Matabeleland North Province	work
d25495b8-4013-4fff-ba4c-299cbfe3403f	Wedza, Mashonaland East Province, ZW	Wedza		ZW	Mashonaland East Province	
172372bf-59bd-483c-9c67-a85bb7304376	Wedza, Mashonaland East Province, ZW	Wedza		ZW	Mashonaland East Province	
14ab28cf-3a82-4266-a20e-729367ddf646	Wedza, Mashonaland East Province, ZW	Wedza		ZW	Mashonaland East Province	
ff467932-0f83-4512-a220-5b88f1c1589b	Rundu, Wedza, Mashonaland East Province, ZW	Wedza		ZW	Mashonaland East Province	
d9fcdbc8-c922-412b-ace7-224f83d0e75e	Filabusi, Insiza, Matabeleland South Province, ZW	Insiza		ZW	Matabeleland South Province	
ba313864-6960-48bd-b10a-abea0bc4265b	Pambuka, Mberengwa, Matabeleland South Province, ZW	Mberengwa		ZW	Matabeleland South Province	work
2ae84ae2-ba99-4713-aa8f-439eca53a60b	Filabusi, Insiza, Matabeleland South Province, ZW	Insiza		ZW	Matabeleland South Province	work
33cc18bc-9e8b-4f27-9efe-fa0785229a2c	42WW+2JM, Lochard, ZW	42WW+2JM		ZW	Lochard	work
2060133c-2525-402d-84c2-1d9e94472e20	Sanyati, Kadoma, Mashonaland West Province, ZW	Kadoma		ZW	Mashonaland West Province	
6c49dba1-7e0b-4e04-ad56-668730439ac9	Neuso Business Centre, Kadoma, Mashonaland West Province, ZW	Kadoma		ZW	Mashonaland West Province	work
5823d1ef-6ad2-49f9-81b1-483c2b0c968a	Chakari, Kadoma, Mashonaland West Province, ZW	Kadoma		ZW	Mashonaland West Province	work
d34b3218-2a74-4280-9947-3e93f5a8a30c	Neuso Business Centre, Kadoma, Mashonaland West Province, ZW	Kadoma		ZW	Mashonaland West Province	work
3dca2aff-2374-4aae-90b2-12639b239cd6	mhondoro, Chikomba, Mashonaland West Province, ZW	Chikomba		ZW	Mashonaland West Province	work
1f7d9495-4d03-40c8-96bc-c286372bb217	Ngesi, Kadoma, Mashonaland West Province, ZW	Kadoma		ZW	Mashonaland West Province	work
bcbdf235-865c-445f-aafa-be9b3ccf19ef	Battlefields, Kadoma, Mashonaland West Province, ZW	Kadoma		ZW	Mashonaland West Province	
a1d9c75e-daf3-43e1-8131-96f355749720	Mamina, Kadoma, Mashonaland West Province, ZW	Kadoma		ZW	Mashonaland West Province	
c2025720-ed0f-4eba-a287-ecb71fc70637	Chakari, Kadoma, Mashonaland West Province, ZW	Kadoma		ZW	Mashonaland West Province	work
d71cf417-8cf9-4df0-a85e-72b45b940689	Kariba, Mashonaland West Province, ZW	Kariba		ZW	Mashonaland West Province	
0f253004-5735-4e92-a6a7-be62f1bf0800	Powerline Rd, Powerline Rd, ZW			ZW	Powerline Rd	work
872812c8-dfcc-4dc3-acd5-cba4cf9f6daf	Kariba, Mashonaland West Province, ZW	Kariba		ZW	Mashonaland West Province	work
9730afac-6158-4bdc-b426-8482b5d6fecf	Bumi Hills, Kariba, Mashonaland West Province, ZW	Kariba		ZW	Mashonaland West Province	work
bee6440b-f260-483f-89a5-bec3e9d6bf3d	Sanyati, Kwekwe, Midlands Province, ZW	Kwekwe		ZW	Midlands Province	work
cb54db7c-8f31-41da-a98b-4ca8b5d2d331	Silobela, Kwekwe, Midlands Province, ZW	Kwekwe		ZW	Midlands Province	work
4f246788-34df-44ee-8cdd-51c17744438d	Jotsholo, Lupane, Matabeleland North Province, ZW	Lupane		ZW	Matabeleland North Province	work
339544a2-c9fd-4570-9c7d-f6c3cbc09430	Lupane, Matabeleland North Province, ZW	Lupane		ZW	Matabeleland North Province	
6764c6fd-2249-44f6-8868-7722bd704a42	Halfway House, Hwange, Matabeleland North Province, ZW	Hwange		ZW	Matabeleland North Province	work
15b9be51-b6a3-46fa-9785-cb7dc136556a	Msango, Makonde, Mashonaland West Province, ZW	Makonde		ZW	Mashonaland West Province	work
13248fe1-2deb-4731-ad69-ca7f53349be0	Chinhoyi, Makonde, Mashonaland West Province, ZW	Makonde		ZW	Mashonaland West Province	
1efb1ab2-51c9-42a2-968a-496a11db25d5	Mangula, Makonde, Mashonaland West Province, ZW	Makonde		ZW	Mashonaland West Province	work
d709d4d9-4521-476a-a52a-a6fe8bb26e3c	Makonis, Makoni, Manicaland Province, ZW	Makoni		ZW	Manicaland Province	
756b6c9e-0124-442a-a834-134b358b8e4a	Chinhoyi, Makonde, Mashonaland West Province, ZW	Makonde		ZW	Mashonaland West Province	work
bd1f45f1-1b05-441e-a5a1-ddd202de8713	Mutasa, Manicaland Province, ZW	Mutasa		ZW	Manicaland Province	
0914f90a-d6cd-4123-8b53-513d889a89c5	Makoni, Manicaland Province, ZW	Makoni		ZW	Manicaland Province	work
da4b4d92-b1f7-4a20-9b75-21cefd6b7b77	Makonis, Makoni, Manicaland Province, ZW	Makoni		ZW	Manicaland Province	work
2367f09a-6e8c-4737-8179-1f9cb3e78cf6	Chiendambuya, Makoni, Manicaland Province, ZW	Makoni		ZW	Manicaland Province	work
5e10e83d-11d1-4d0c-af83-e301e2424317	Chikore, Makoni, Manicaland Province, ZW	Makoni		ZW	Manicaland Province	
042b955b-aa96-4879-ba3d-a860a2b3f6f2	Nyazura, Makoni, Manicaland Province, ZW	Makoni		ZW	Manicaland Province	
24cca92b-3aa4-4d29-9663-e8afeac820d9	Nyazura, Makoni, Manicaland Province, ZW	Makoni		ZW	Manicaland Province	
54ef1acd-9577-4548-883a-4f004a33652b	Fort Usher, Matobo, Matabeleland South Province, ZW	Matobo		ZW	Matabeleland South Province	
a3186084-49c3-42e0-b5ea-d4384a37db09	Nyazura, Makoni, Manicaland Province, ZW	Makoni		ZW	Manicaland Province	work
9dddcfc9-2e3a-4e98-8479-d132ccccc7b2	Matobo, Matabeleland South Province, ZW	Matobo		ZW	Matabeleland South Province	
74d59039-6b5b-4056-82e0-3e5735aaa2de	Matobo, Matabeleland South Province, ZW	Matobo		ZW	Matabeleland South Province	work
086c7ffb-623f-4eb6-b3b6-0ee39cc5ae5e	Igava, Marondera, Mashonaland East Province, ZW	Marondera		ZW	Mashonaland East Province	
46e65429-fc53-4f3a-8028-7aab9377d80e	27 Antwerp Rd, Marondera, ZW	27 Antwerp Rd		ZW	Marondera	work
e323e7d3-a4dc-4084-bccc-0f653fcd2678	Marondera, Mashonaland East Province, ZW	Marondera		ZW	Mashonaland East Province	work
bb3bdc54-8a5d-4fee-9a10-816b7ef0c4ef	Matoba, Masvingo, Masvingo Province, ZW	Masvingo		ZW	Masvingo Province	
272c7d14-8e20-452e-ae13-9d952ae765d6	Masvingo, Masvingo Province, ZW	Masvingo		ZW	Masvingo Province	
d2fe5a98-e720-4910-9949-9cc534554b54	Zimbabwe, Masvingo, Masvingo Province, ZW	Masvingo		ZW	Masvingo Province	work
e11d32d8-6110-4b6b-8503-4baf497e6c9c	Mashava, Masvingo, Masvingo Province, ZW	Masvingo		ZW	Masvingo Province	
55343396-3a9a-4ab6-a398-452b7ae2388f	Glenlivet, Masvingo, Masvingo Province, ZW	Masvingo		ZW	Masvingo Province	work
f304a6be-4042-4b5c-ba67-9e0fc857522a	Mucibwa, Masvingo, Masvingo Province, ZW	Masvingo		ZW	Masvingo Province	
e6dffdcb-7307-4ac9-8c19-866489cf01f2	Masvingo, Masvingo Province, ZW	Masvingo		ZW	Masvingo Province	
61d313bb-0561-41dd-bd02-cc0de115f02f	Masvingo, Masvingo Province, ZW	Masvingo		ZW	Masvingo Province	work
b55b052a-b890-4096-aaad-c2a0e8387184	Masvingo, Masvingo Province, ZW	Masvingo		ZW	Masvingo Province	work
014eed23-4a33-4838-a690-93e884b426d6	Ngomahuru, Masvingo, Masvingo Province, ZW	Masvingo		ZW	Masvingo Province	
2dff369b-ed98-41d2-ba3a-29c331258339	Matobo, Matabeleland South Province, ZW	Matobo		ZW	Matabeleland South Province	work
d312be93-2c5f-4a57-b7c4-07ce8d8715ca	Hwange, Matabeleland North Province, ZW	Hwange		ZW	Matabeleland North Province	
2cdd2610-81fa-42c3-8206-79b2240f5c77	Victoria Falls, Hwange, Matabeleland North Province, ZW	Hwange		ZW	Matabeleland North Province	work
28610ffd-d4d4-4db7-aa05-36b388285686	Chief Sinasenkwe, Binga, Matabeleland North Province, ZW	Binga		ZW	Matabeleland North Province	work
7463eb37-6d45-4042-9366-a237c9c1715b	Rundu, Wedza, Mashonaland East Province, ZW	Wedza		ZW	Mashonaland East Province	
bad56867-0f8f-4f7f-9ca0-897b5fb0079e	Wedza, Mashonaland East Province, ZW	Wedza		ZW	Mashonaland East Province	work
f1d410e5-0cd4-4cac-ab5c-55d1edaf1a47	Wedza, Mashonaland East Province, ZW	Wedza		ZW	Mashonaland East Province	work
af9fe576-5e23-46a4-937e-fe68cccf34a0	Filabusi, Insiza, Matabeleland South Province, ZW	Insiza		ZW	Matabeleland South Province	
b59d47bf-0df4-4d6e-9fc6-871cc44a76e6	Colleen Bawn, Insiza, Matabeleland South Province, ZW	Insiza		ZW	Matabeleland South Province	
265d263c-3abd-4909-acfe-e5b2572cee60	Avoca, Insiza, Matabeleland South Province, ZW	Insiza		ZW	Matabeleland South Province	
2a17e095-e3e9-4b82-b616-689cda15f0c1	Insiza, Matabeleland South Province, ZW	Insiza		ZW	Matabeleland South Province	
eac95f5e-a907-4e7b-8873-f741b0957c1b	Shangani, Midlands Province, ZW	Shangani		ZW	Midlands Province	work
d5ca5317-3f9a-49db-ba67-b3d288729ebe	Matabeleland South Province, Matabeleland South Province, ZW			ZW	Matabeleland South Province	work
02bc6ef5-eea1-4a70-825f-f096514610c3	Battlefields, Kadoma, Mashonaland West Province, ZW	Kadoma		ZW	Mashonaland West Province	work
cff2a18e-ad82-4a7e-be3a-9843f0d5f6a8	Sanyati, Kadoma, Mashonaland West Province, ZW	Kadoma		ZW	Mashonaland West Province	
c8a98df3-a4e3-4495-b448-5d024d2cf6ce	Ngesi, Kadoma, Mashonaland West Province, ZW	Kadoma		ZW	Mashonaland West Province	
9adae4f6-9783-4292-884b-52101753f26d	Golden Valley, Kadoma, Mashonaland West Province, ZW	Kadoma		ZW	Mashonaland West Province	work
f06e9bb3-821b-4af8-93dc-e5cb31b65b35	Mamina, Kadoma, Mashonaland West Province, ZW	Kadoma		ZW	Mashonaland West Province	work
716da4b0-20c7-4137-93c0-c07ea9f900d7	Mashami, Kariba, Mashonaland West Province, ZW	Kariba		ZW	Mashonaland West Province	work
0d410b82-71cd-4372-a367-ff7fa36fbb88	Zhombe, Kwekwe, Midlands Province, ZW	Kwekwe		ZW	Midlands Province	
1cdd9144-d943-4955-a6ea-650309e729a2	Kwekwe, Midlands Province, ZW	Kwekwe		ZW	Midlands Province	work
69928770-bf74-476e-a34d-cec6cddb3b5b	Zhombe, Kwekwe, Midlands Province, ZW	Kwekwe		ZW	Midlands Province	work
31af16ef-ea78-46da-b519-95ff461c7b79	Lower Gwelo, Gweru, Midlands Province, ZW	Gweru		ZW	Midlands Province	
755c9af6-d4f3-4037-a128-ec3de67de8ab	Empress Mine, Kwekwe, Midlands Province, ZW	Kwekwe		ZW	Midlands Province	
6c2d0014-c8ee-4b73-9cfa-cbd2c6590ee4	Bemthree, Kwekwe, Midlands Province, ZW	Kwekwe		ZW	Midlands Province	work
1112815d-2e74-4b0e-8045-5b762dbb9318	Silobela, Kwekwe, Midlands Province, ZW	Kwekwe		ZW	Midlands Province	
107a90c5-56b9-49f3-ba5d-bfae1fbec722	Kwekwe, Midlands Province, ZW	Kwekwe		ZW	Midlands Province	
bea7ec44-9ade-4053-be7c-4929423e7635	Redcliff, Kwekwe, Midlands Province, ZW	Kwekwe		ZW	Midlands Province	work
93239c56-28c6-455a-a08a-6d7ad19772ae	Jotsholo, Lupane, Matabeleland North Province, ZW	Lupane		ZW	Matabeleland North Province	
f2d31264-b538-44c3-b02b-4710a3ebaea3	532G+W9 Leopard, 532G+W9 Leopard, ZW			ZW	532G+W9 Leopard	work
0c5edccf-cf0b-4ae1-aaa6-6bc44c7ea557	kenmaur, Lupane, Matabeleland North Province, ZW	Lupane		ZW	Matabeleland North Province	
1fa6fc02-a344-43fe-84ba-7c5b4c849980	Lupane, Matabeleland North Province, ZW	Lupane		ZW	Matabeleland North Province	work
e21260ed-58d2-46c9-bfa6-05b0bef099fd	Zimbara, Makonde, Mashonaland West Province, ZW	Makonde		ZW	Mashonaland West Province	
4e8bf410-6fd6-43ed-8066-b1db1c8ce452	Zvimba, Mashonaland West Province, ZW	Zvimba		ZW	Mashonaland West Province	
43e3d00a-2342-415c-951e-832ac3cc15b4	Doma, Makonde, Mashonaland West Province, ZW	Makonde		ZW	Mashonaland West Province	work
4a6d0a80-46fc-4d79-ae34-db0d8f077af2	Makonde, Mashonaland West Province, ZW	Makonde		ZW	Mashonaland West Province	
fb682a74-4a67-4e7f-a8f2-c8f75e37bd6d	Makonde, Mashonaland West Province, ZW	Makonde		ZW	Mashonaland West Province	work
d7f3b80d-1e34-4f2e-a08a-b14f80715943	Chinhoyi, Makonde, Mashonaland West Province, ZW	Makonde		ZW	Mashonaland West Province	work
9c4c2a41-34a5-44ec-b28c-d5b79bc59d62	Chinhoyi, Makonde, Mashonaland West Province, ZW	Makonde		ZW	Mashonaland West Province	
e60db934-21f9-420a-8288-bd8f8e5182d2	Inyati Mine, Makoni, Manicaland Province, ZW	Makoni		ZW	Manicaland Province	work
b97ceddf-0e26-4202-9daf-ad98b8e56886	Sola, Makoni, Manicaland Province, ZW	Makoni		ZW	Manicaland Province	
317ae5c6-f44f-416c-a10d-12bfc6d37810	Makonis, Makoni, Manicaland Province, ZW	Makoni		ZW	Manicaland Province	work
1e1ea2aa-e3f2-4b5a-8d28-18765074b523	Rukweza, Makoni, Manicaland Province, ZW	Makoni		ZW	Manicaland Province	
c940cc6e-365e-401f-bc1f-4b44d00c6c70	Chikore, Makoni, Manicaland Province, ZW	Makoni		ZW	Manicaland Province	work
836e7907-af57-454f-b054-a30ada57ed8a	Makoni, Manicaland Province, ZW	Makoni		ZW	Manicaland Province	
52e8936d-40c9-4ab2-abac-8ffbe6400e77	Rusape, Makoni, Manicaland Province, ZW	Makoni		ZW	Manicaland Province	
119e6d11-16f7-434a-bf55-edf99f7d5a37	Npuma, Matobo, Matabeleland South Province, ZW	Matobo		ZW	Matabeleland South Province	
a2b9c62c-6f8d-4cc4-961b-b9a0d8ac5d6e	Nyazura, Makoni, Manicaland Province, ZW	Makoni		ZW	Manicaland Province	work
4d5365f7-4cd9-42d5-ab6a-1be2eed4fcd1	Halale, Matobo, Matabeleland South Province, ZW	Matobo		ZW	Matabeleland South Province	
7e8760d2-a621-4bd2-b7c7-347250207898	Matobo, Matabeleland South Province, ZW	Matobo		ZW	Matabeleland South Province	work
6f4caa06-9285-43c4-9156-26cacce25655	Murehwa Road, Marondera, ZW	Murehwa Road		ZW	Marondera	
babeeee3-36ef-4eba-8f65-9762b169532a	Murehwa Road, Murehwa Road, ZW			ZW	Murehwa Road	work
b610e1ef-5759-4173-b8c5-e7fb57858b8f	Chomwedzi, Marondera, Mashonaland East Province, ZW	Marondera		ZW	Mashonaland East Province	
954fc6bc-4202-48c3-8717-e481d0e1124b	Wilton, Makoni, Manicaland Province, ZW	Makoni		ZW	Manicaland Province	work
cdfd5696-aeda-4b92-aec3-84b0abbef2ff	Masvingo, Masvingo Province, ZW	Masvingo		ZW	Masvingo Province	
b4405a8a-b49f-4435-9928-2911b03c025f	Mashava, Masvingo, Masvingo Province, ZW	Masvingo		ZW	Masvingo Province	work
2310538d-8ea0-4527-869b-64683b1dbb0d	Glenlivet, Masvingo, Masvingo Province, ZW	Masvingo		ZW	Masvingo Province	
cd97bddd-ebad-4ff0-a58b-5c8c5a9e98ae	Masvingo, Masvingo Province, ZW	Masvingo		ZW	Masvingo Province	work
4ac9b2a9-3a0a-4f1d-aadc-3fa8d2497d61	Masvingo, Masvingo Province, ZW	Masvingo		ZW	Masvingo Province	
8f01385d-689d-48b1-8e10-4f0e79163a91	Zimbabwe, Masvingo, Masvingo Province, ZW	Masvingo		ZW	Masvingo Province	work
2f74bfbe-ac0b-4aff-91d3-ce5162665617	Renco, Zaka, Masvingo Province, ZW	Zaka		ZW	Masvingo Province	work
6fcc7cf2-3db0-4fab-981c-403a2d6b47f3	Gaths Mine, Masvingo, Masvingo Province, ZW	Masvingo		ZW	Masvingo Province	work
401212f7-e307-4d75-a7a5-cdae105729f9	Masvingo, Masvingo Province, ZW	Masvingo		ZW	Masvingo Province	
b12e800d-5477-4500-987d-61d852c100fc	Npuma, Matobo, Matabeleland South Province, ZW	Matobo		ZW	Matabeleland South Province	
69e8d2cf-b2be-49ca-94bb-2343741aee43	Fort Usher, Matobo, Matabeleland South Province, ZW	Matobo		ZW	Matabeleland South Province	
de3071dc-a9e8-418b-bf99-062b4d7d1740	R33J+WC Howard Institute, R33J+WC Howard Institute, ZW			ZW	R33J+WC Howard Institute	work
06b656c7-cb53-4f91-89c3-6c1f99ae59a4	Wedza, Mashonaland East Province, ZW	Wedza		ZW	Mashonaland East Province	
449056d5-26c7-410e-aebc-8ca607741cea	Insiza, Matabeleland South Province, ZW	Insiza		ZW	Matabeleland South Province	
2a5452f2-542d-4d62-8085-3bd748fe9e93	Avoca, Matabeleland South Province, ZW	Avoca		ZW	Matabeleland South Province	work
aa1e9383-0da5-4549-9bcf-100ee500770e	Landcaster, Insiza, Matabeleland South Province, ZW	Insiza		ZW	Matabeleland South Province	work
3b05a6c6-1a7e-4696-89ed-7a334a614f98	Matabeleland South Province, Matabeleland South Province, ZW			ZW	Matabeleland South Province	
46640f2a-f873-4e5e-929f-13b4027d4c1b	Battlefields, Kadoma, Mashonaland West Province, ZW	Kadoma		ZW	Mashonaland West Province	
af5354d6-203c-46eb-bdad-4e161e9ca290	Sanyati, Kadoma, Mashonaland West Province, ZW	Kadoma		ZW	Mashonaland West Province	work
f67276b6-d695-4d13-810b-39671e132c71	Sanyati, Kadoma, Mashonaland West Province, ZW	Kadoma		ZW	Mashonaland West Province	work
cb27f8bc-ba1d-406c-a0c4-5122ba30dd61	Marandu Rd, Kadoma, ZW	Marandu Rd		ZW	Kadoma	work
08bba611-aae9-452a-b770-751bcf18f4c9	Neuso Business Centre, Kadoma, Mashonaland West Province, ZW	Kadoma		ZW	Mashonaland West Province	
3a42aada-2448-4bbe-9703-a685b504b814	Mamina, Kadoma, Mashonaland West Province, ZW	Kadoma		ZW	Mashonaland West Province	
44a2fe6b-a95b-43eb-87c3-5ac7540315de	Sanyati, Kadoma, Mashonaland West Province, ZW	Kadoma		ZW	Mashonaland West Province	work
1ed50247-9055-47d1-9eda-2d6edfbde5ff	Kadoma, Mashonaland West Province, ZW	Kadoma		ZW	Mashonaland West Province	
5f7f0ffe-05c8-4c01-b432-2d4cb006f88c	Kadoma, Mashonaland West Province, ZW	Kadoma		ZW	Mashonaland West Province	work
046c7b06-2d20-4a8d-8f8d-f6ab62c94647	mhondoro, Kadoma, Mashonaland West Province, ZW	Kadoma		ZW	Mashonaland West Province	
8f2f510e-da9a-48e7-b345-d3102de655a0	Chakari, Kadoma, Mashonaland West Province, ZW	Kadoma		ZW	Mashonaland West Province	
35a79539-ca60-4164-b734-0887803faee7	Mamina, Kadoma, Mashonaland West Province, ZW	Kadoma		ZW	Mashonaland West Province	work
70ad61fb-3ce2-48d8-9edf-a3e6b56c0529	Chalala Rd, Chalala Rd, ZW			ZW	Chalala Rd	
690554a2-4757-4df1-87be-f487fa849866	Kariba, Mashonaland West Province, ZW	Kariba		ZW	Mashonaland West Province	
5835eece-404a-4a3e-a026-f289a76b7a3f	Kariba, Mashonaland West Province, ZW	Kariba		ZW	Mashonaland West Province	work
cea969d6-2d05-4b0a-9b7f-42b427abea06	Kariba, Mashonaland West Province, ZW	Kariba		ZW	Mashonaland West Province	work
dcd15e29-db46-4519-8309-0b750eb192da	Kariba, Mashonaland West Province, ZW	Kariba		ZW	Mashonaland West Province	work
e17fe240-b8ba-4d06-b72d-70e2bbdab42a	Redcliff, Kwekwe, Midlands Province, ZW	Kwekwe		ZW	Midlands Province	
1b8f69f6-ff1d-40e6-9d53-df6addfb7a0b	X4WF+H7 Leopard, X4WF+H7 Leopard, ZW			ZW	X4WF+H7 Leopard	work
2a1d7578-f73d-4f69-a760-f7c459fc43ef	Redcliff, Kwekwe, Midlands Province, ZW	Kwekwe		ZW	Midlands Province	work
bc71654e-0bc2-4a23-b8b5-c4a27ad9581e	Empress Mine, Kwekwe, Midlands Province, ZW	Kwekwe		ZW	Midlands Province	
60127bff-23d0-4152-9bc8-21bac938f031	Lower Gwelo, Gweru, Midlands Province, ZW	Gweru		ZW	Midlands Province	work
ee0257d6-e051-46f5-ae5b-7f05495531c2	Kwekwe, Midlands Province, ZW	Kwekwe		ZW	Midlands Province	work
37d08f65-7786-476b-b06d-aac83ef04737	Binga, Matabeleland North Province, ZW	Binga		ZW	Matabeleland North Province	
fe1c01dc-7486-4b4c-bc6f-e60795eac513	Kwekwe, Midlands Province, ZW	Kwekwe		ZW	Midlands Province	work
2ce4cc25-424f-4cbf-aa7d-6e2b0b39006b	Lupane, Matabeleland North Province, ZW	Lupane		ZW	Matabeleland North Province	work
c6d951ea-ca80-4824-90cf-102604542c4b	Lupane, Matabeleland North Province, ZW	Lupane		ZW	Matabeleland North Province	work
30f94590-93c1-482c-aa26-5e57824cc1d3	Mangula, Makonde, Mashonaland West Province, ZW	Makonde		ZW	Mashonaland West Province	
a954d684-e66d-4845-ae87-56ab172c9227	Zimbara, Makonde, Mashonaland West Province, ZW	Makonde		ZW	Mashonaland West Province	work
954b2f2d-ed07-467a-99eb-8020040e9119	Msango, Makonde, Mashonaland West Province, ZW	Makonde		ZW	Mashonaland West Province	work
52b88195-7400-4eba-9e81-c6902f258cb9	Chinhoyi, Makonde, Mashonaland West Province, ZW	Makonde		ZW	Mashonaland West Province	work
0cd3bade-b7ad-47ba-a2c9-370f5fb21a18	Inyati Mine, Makoni, Manicaland Province, ZW	Makoni		ZW	Manicaland Province	work
ff3db9e2-cd50-405c-914f-2d083b0e8324	Inyati Mine, Makoni, Manicaland Province, ZW	Makoni		ZW	Manicaland Province	
